system:index,ADM2_NAME,LST_Day_1km,.geo
00000000000000000156_84,Uasin Gishu,19.635405405405436,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_85,Uasin Gishu,18.839444444444478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_86,Uasin Gishu,18.71166666666671,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_87,Uasin Gishu,18.676111111111148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_88,Uasin Gishu,18.37500000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_89,Uasin Gishu,18.445000000000036,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_90,Uasin Gishu,19.0002702702703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_91,Uasin Gishu,19.679189189189216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_92,Uasin Gishu,20.844594594594625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_93,Uasin Gishu,21.517567567567596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_94,Uasin Gishu,21.583333333333357,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_95,Uasin Gishu,21.468333333333362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_96,Uasin Gishu,21.15833333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_97,Uasin Gishu,19.897777777777815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_98,Uasin Gishu,19.57108108108111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_99,Uasin Gishu,20.31777777777781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_100,Uasin Gishu,21.078648648648674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_101,Uasin Gishu,18.3316666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_102,Uasin Gishu,18.531621621621657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_103,Uasin Gishu,17.937222222222253,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_104,Uasin Gishu,17.790555555555585,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_105,Uasin Gishu,18.045000000000037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_106,Uasin Gishu,18.011666666666695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_107,Uasin Gishu,18.72388888888892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_108,Uasin Gishu,19.66135135135137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_109,Uasin Gishu,20.709459459459485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_110,Uasin Gishu,22.008918918918948,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_111,Uasin Gishu,22.342777777777805,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_112,Uasin Gishu,22.395000000000024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_113,Uasin Gishu,21.97444444444447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_114,Uasin Gishu,20.833333333333357,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_115,Uasin Gishu,20.012222222222253,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_116,Uasin Gishu,18.284054054054085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_117,Uasin Gishu,18.57378378378381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_118,Uasin Gishu,19.831081081081106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_119,Uasin Gishu,20.75918918918921,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_120,Uasin Gishu,17.62600000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_121,Uasin Gishu,17.563333333333357,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_122,Uasin Gishu,17.545135135135155,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_123,Uasin Gishu,19.003333333333362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_124,Uasin Gishu,18.664594594594618,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_125,Uasin Gishu,18.28081081081084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_126,Uasin Gishu,18.174444444444468,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_127,Uasin Gishu,18.706111111111145,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_128,Uasin Gishu,19.802222222222255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_129,Uasin Gishu,21.000000000000032,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_130,Uasin Gishu,21.490000000000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_131,Uasin Gishu,21.95333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_132,Uasin Gishu,21.955555555555577,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_133,Uasin Gishu,21.751111111111143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_134,Uasin Gishu,21.030000000000033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_135,Uasin Gishu,20.27108108108111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_136,Uasin Gishu,18.911081081081107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_137,Uasin Gishu,18.696486486486513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_138,Uasin Gishu,19.489459459459486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_139,Uasin Gishu,20.388918918918947,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_140,Uasin Gishu,17.9423529411765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_141,Uasin Gishu,17.805428571428607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_142,Uasin Gishu,17.43388888888892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_143,Uasin Gishu,17.68500000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_144,Uasin Gishu,18.706216216216248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_145,Uasin Gishu,20.490000000000023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_146,Uasin Gishu,20.18945945945949,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_147,Uasin Gishu,19.53388888888891,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_148,Uasin Gishu,19.5683783783784,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_149,Uasin Gishu,20.09864864864868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_150,Uasin Gishu,20.21540540540544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_151,Uasin Gishu,19.744054054054082,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_152,Uasin Gishu,19.81378378378382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_153,Uasin Gishu,20.1977777777778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_154,Uasin Gishu,20.66459459459463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_155,Uasin Gishu,21.421351351351383,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_156,Uasin Gishu,21.037567567567596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_157,Uasin Gishu,20.50459459459462,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_158,Uasin Gishu,20.474324324324346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_159,Uasin Gishu,20.61702702702706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_160,Uasin Gishu,20.430000000000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_161,Uasin Gishu,18.324857142857176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_162,Uasin Gishu,18.1066666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_163,Uasin Gishu,17.925555555555583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_164,Uasin Gishu,18.34222222222225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_165,Uasin Gishu,18.650000000000027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_166,Uasin Gishu,19.41918918918922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_167,Uasin Gishu,20.69378378378381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_168,Uasin Gishu,21.004054054054087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_169,Uasin Gishu,20.597027027027057,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_170,Uasin Gishu,20.141891891891916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_171,Uasin Gishu,19.56729729729733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_172,Uasin Gishu,18.947837837837866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_173,Uasin Gishu,18.369459459459485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_174,Uasin Gishu,18.23216216216219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_175,Uasin Gishu,18.7666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_176,Uasin Gishu,19.696486486486513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_177,Uasin Gishu,20.9056756756757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_178,Uasin Gishu,21.202972972972997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_179,Uasin Gishu,21.46243243243246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_180,Uasin Gishu,21.13324324324327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_181,Uasin Gishu,21.09000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_182,Uasin Gishu,20.591081081081114,"{""type"":""MultiPoint"",""coordinates"":[]}"
